run_id;gs_id;duration;fitness_mean;fitness_sd;stopped_early;co_p;crossover;difficulty;diversity_measure;early_stopping_patience;elitism;epochs;fitness_sharing;gens;mu_p;mutation;optim;pop_size;representation;selection;user_id;comments
12;44;141.83;26.53;1.5;30;0.85;cycle_by_row_co;3;True;100;True;30;False;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;45;126.51;26.67;1.78;30;0.85;cycle_by_row_co;3;True;100;True;30;False;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;46;144.87;26.47;1.56;30;0.85;cycle_by_row_co;3;True;100;True;30;False;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;47;133.67;26.73;1.48;30;0.85;cycle_by_row_co;3;True;100;True;30;False;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;48;523.54;27.03;1.35;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.05;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;49;487.05;27.23;1.26;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.05;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;50;451.45;27.0;1.59;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.2;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;51;536.34;27.03;1.25;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.2;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;52;526.5;26.73;1.5;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;53;527.65;26.73;1.5;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;54;503.13;26.33;1.45;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;55;577.74;26.47;1.89;30;0.85;partially_match_by_row_co;3;True;100;True;30;True;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;56;105.2;27.43;1.15;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.05;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;57;120.04;26.53;1.8;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.05;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;58;119.56;27.03;1.22;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.2;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;59;114.59;26.57;1.93;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.2;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;60;133.85;26.7;1.95;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;61;130.53;26.57;1.41;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;62;134.97;26.6;1.87;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;63;133.59;27.0;1.29;30;0.85;partially_match_by_row_co;3;True;100;True;30;False;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;64;544.62;26.63;1.52;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.05;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;65;509.6;26.5;1.52;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.05;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;66;26628.03;26.73;2.08;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.2;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;67;716.02;26.7;1.99;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.2;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;68;663.41;26.23;1.71;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;69;652.44;26.57;1.84;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;70;527.05;26.9;1.37;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;71;576.73;26.33;1.83;30;0.5;cycle_by_row_co;3;True;100;True;30;True;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;72;105.56;26.9;1.01;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.05;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;73;106.0;26.93;1.15;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.05;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;74;106.61;27.27;1.39;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.2;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;75;99.91;27.1;1.11;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.2;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;76;115.36;27.07;1.34;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;77;129.38;26.23;1.52;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;78;123.31;26.87;1.26;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;79;133.24;26.0;2.02;30;0.5;cycle_by_row_co;3;True;100;True;30;False;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;80;510.87;26.77;1.43;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.05;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;81;455.63;26.77;1.61;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.05;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;82;549.92;26.53;1.61;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.2;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;83;517.27;26.37;1.35;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.2;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;84;540.94;26.53;2.12;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;85;521.71;26.4;1.82;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;86;562.21;26.37;1.58;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;87;503.46;26.43;1.75;30;0.5;partially_match_by_row_co;3;True;100;True;30;True;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;88;104.32;26.83;1.32;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.05;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;89;97.8;26.7;1.68;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.05;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;90;107.22;26.2;1.49;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.2;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;91;102.9;26.4;1.58;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.2;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;92;128.5;26.8;1.35;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.8;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;93;121.93;26.33;1.32;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.8;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;94;133.79;26.83;1.53;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.9;swap_mutation;min;50;maintain_init_puzzle;tournament;mario;
12;95;115.81;26.13;1.69;30;0.5;partially_match_by_row_co;3;True;100;True;30;False;1000;0.9;inversion_mutation;min;50;maintain_init_puzzle;tournament;mario;
